# CoordinateSystem: PROJCS["CH1903+ / LV95",GEOGCS["CH1903+",DATUM["CH1903+",SPHEROID["Bessel 1841",6377397.155,299.1528128,AUTHORITY["EPSG","7004"]],TOWGS84[674.374,15.056,405.346,0,0,0,0],AUTHORITY["EPSG","6150"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.01745329251994328,AUTHORITY["EPSG","9102"]],AUTHORITY["EPSG","4150"]],PROJECTION["Oblique_Mercator",AUTHORITY["EPSG","9815"]],PARAMETER["latitude_of_center",46.95240555555561],PARAMETER["longitude_of_center",7.439583333333329],PARAMETER["azimuth",90],PARAMETER["recitified_grid_angle",90],PARAMETER["scale_factor",1],PARAMETER["false_easting",2600000],PARAMETER["false_northing",1200000],UNIT["metre",1,AUTHORITY["EPSG","9001"]],AUTHORITY["EPSG","2056"]]
#Label,X/Easting,Y/Northing,Z/Altitude,Yaw,Pitch,Roll,Error_(m),X_error,Y_error,Z_error,Error_(deg),Yaw_error,Pitch_error,Roll_error,X_est,Y_est,Z_est,Yaw_est,Pitch_est,Roll_est
DJI_0259.jpg,2507735.848810,1139131.895059,460.525241,123.886312,-0.759431,-1.545610,0.471063,0.389067,0.265495,0.006321,0.560787,0.057362,-0.134323,-0.541433,2507736.237866,1139132.160546,460.531562,123.943674,-0.893754,-2.087043
DJI_0260.jpg,2507731.523212,1139130.845199,346.247999,119.800003,0.099998,-0.000000,,,,,,,,,,,,,,
DJI_0261.jpg,2507731.467757,1139126.651685,460.360327,123.770201,-1.056361,-1.397768,0.301218,0.274489,0.108478,0.060173,0.336545,0.075811,-0.139354,-0.296809,2507731.742238,1139126.760161,460.420500,123.846012,-1.195715,-1.694577
DJI_0262.jpg,2507730.757091,1139125.705629,460.413466,123.753221,-0.821719,-1.179031,0.283933,0.261116,0.091736,0.063414,0.316570,0.079311,-0.139457,-0.272907,2507731.018200,1139125.797362,460.476880,123.832532,-0.961176,-1.451938
DJI_0263.jpg,2507726.849986,1139128.202204,460.477400,123.700438,-1.046122,-1.227766,0.253623,0.217285,0.105748,0.077003,0.276106,0.075801,-0.099658,-0.246083,2507727.067265,1139128.307949,460.554403,123.776239,-1.145780,-1.473849
DJI_0264.jpg,2507721.532878,1139131.285629,460.624051,123.774353,-0.509313,-1.149045,0.207405,0.157629,0.096765,0.093842,0.202894,0.073084,-0.063023,-0.178473,2507721.690503,1139131.382392,460.717893,123.847437,-0.572336,-1.327518
DJI_0265.jpg,2507716.412349,1139134.388359,460.703895,123.836605,-0.526039,-1.145373,0.162792,0.107688,0.071462,0.098982,0.131029,0.063927,-0.056129,-0.099657,2507716.520034,1139134.459819,460.802877,123.900532,-0.582168,-1.245030
DJI_0266.jpg,2507711.177653,1139137.654710,460.723920,123.918972,-0.295721,-1.183778,0.177345,0.024798,0.145835,0.097819,0.148430,0.060797,0.071924,-0.114726,2507711.202451,1139137.800541,460.821739,123.979769,-0.223797,-1.298504
DJI_0267.jpg,2507706.113639,1139140.835342,460.684920,124.025282,-0.357048,-1.248595,0.266998,-0.197318,-0.155982,0.089574,0.435826,0.067841,0.075149,0.423904,2507705.916327,1139140.679365,460.774494,124.093123,-0.281899,-0.824691
DJI_0268.jpg,2507701.146153,1139143.904321,460.702773,124.101151,-0.521524,-1.362546,0.284216,-0.144055,-0.238509,0.056038,0.483015,0.027235,-0.082073,0.475211,2507701.002102,1139143.665818,460.758811,124.128386,-0.603597,-0.887335
DJI_0269.jpg,2507696.448190,1139146.615811,460.799413,124.262248,-1.299833,-1.301524,0.553234,-0.041653,-0.547510,0.067567,0.900120,-0.078269,-0.493396,0.748766,2507696.406538,1139146.068316,460.866980,124.183979,-1.793229,-0.552758
DJI_0270.jpg,2507691.317565,1139149.293884,460.882978,124.284567,-1.679161,-0.705652,0.812336,-0.766948,0.266530,0.025361,1.134295,-0.067070,1.065672,0.382714,2507690.550638,1139149.560407,460.908339,124.217497,-0.613489,-0.322938
DJI_0271.jpg,2507685.615739,1139152.544148,460.954128,124.312404,-0.953238,-0.334168,0.626284,-0.572758,0.250719,-0.036327,0.823274,-0.035077,0.788082,0.235535,2507685.042996,1139152.794860,460.917801,124.277327,-0.165156,-0.098633
DJI_0272.jpg,2507679.744550,1139156.201805,460.934748,124.260352,-0.316512,-0.323620,0.380990,-0.374445,-0.009054,-0.069732,0.542591,0.036038,0.369854,0.395365,2507679.370115,1139156.192752,460.865016,124.296390,0.053342,0.071745
DJI_0273.jpg,2507675.103969,1139159.099903,460.893161,124.242225,-0.491446,-0.452438,0.186318,-0.027399,-0.178735,-0.044916,0.391521,0.028425,-0.235995,0.311106,2507675.076571,1139158.921172,460.848245,124.270650,-0.727441,-0.141332
DJI_0274.jpg,2507670.078726,1139162.144820,460.880766,124.191694,-1.295777,-0.551484,0.209024,0.050731,0.202506,-0.010427,0.228500,0.122808,-0.018269,-0.191824,2507670.129456,1139162.347321,460.870339,124.314502,-1.314046,-0.743308
DJI_0275.jpg,2507665.368330,1139165.426485,460.968792,124.237765,-1.127781,-0.999107,0.540867,-0.515970,0.121296,-0.107697,0.704242,0.072630,0.576719,0.397590,2507664.852373,1139165.547778,460.861095,124.310395,-0.551062,-0.601517
DJI_0276.jpg,2507659.868270,1139168.807290,460.994086,124.236340,-0.550654,-0.946143,0.572524,-0.347008,0.438465,-0.122953,0.655687,0.157966,0.627247,-0.107392,2507659.521271,1139169.245744,460.871133,124.394306,0.076593,-1.053535
DJI_0277.jpg,2507654.544635,1139171.922190,460.933957,124.228778,-0.322014,-0.783647,0.786226,-0.658142,0.407883,-0.136497,0.967158,-0.071201,0.943802,0.198904,2507653.886510,1139172.330062,460.797460,124.157577,0.621788,-0.584743
DJI_0278.jpg,2507648.858027,1139175.255047,460.767296,124.310321,-0.023404,-0.627139,0.590560,-0.491022,0.203701,-0.257225,0.619319,-0.127465,0.531157,0.291859,2507648.367018,1139175.458742,460.510071,124.182856,0.507753,-0.335280
DJI_0279.jpg,2507644.006127,1139177.844784,460.649085,124.202787,-0.113293,-0.197775,0.408799,0.207012,0.022686,-0.351779,0.396044,0.022014,-0.387647,-0.078079,2507644.213133,1139177.867469,460.297306,124.224801,-0.500940,-0.275854
DJI_0280.jpg,2507639.515244,1139180.711422,460.613251,123.994173,-0.970617,-0.357323,0.359141,0.078238,-0.238455,-0.256905,0.518530,0.048988,-0.385990,0.342760,2507639.593480,1139180.472973,460.356346,124.043161,-1.356607,-0.014563
DJI_0281.jpg,2507635.195371,1139183.992642,460.838949,123.839463,-2.362457,-1.211786,0.898155,0.359362,-0.815174,-0.114162,1.380872,-0.005683,-1.152134,0.761158,2507635.554723,1139183.177490,460.724787,123.833780,-3.514591,-0.450628
DJI_0282.jpg,2507630.565080,1139187.177616,461.042150,123.749982,-2.365162,-1.723397,0.816221,-0.035503,-0.812470,0.069642,1.239022,0.106426,-0.651373,1.048600,2507630.529578,1139186.365168,461.111792,123.856408,-3.016535,-0.674797
DJI_0283.jpg,2507627.658722,1139188.991190,461.038319,123.688909,-2.768718,-1.880306,1.203993,0.202132,-1.186897,0.004187,1.870730,0.040880,-1.309246,1.335603,2507627.860848,1139187.804325,461.042506,123.729789,-4.077964,-0.544703
DJI_0284.jpg,2507626.546381,1139186.355807,461.021571,123.628714,-2.794011,-1.867095,0.993773,-0.125328,-0.985759,0.012548,1.556967,0.023606,-0.721041,1.379742,2507626.421056,1139185.370075,461.034119,123.652320,-3.515052,-0.487353
DJI_0285.jpg,2507623.162242,1139181.313030,461.067041,123.736016,-2.384212,-2.095819,0.095987,-0.090756,-0.019000,-0.024818,0.161708,-0.036993,0.052110,0.148544,2507623.071489,1139181.294031,461.042223,123.699023,-2.332102,-1.947275
DJI_0286.jpg,2507619.521318,1139181.461421,346.248050,119.699997,0.000000,-0.000000,,,,,,,,,,,,,,
DJI_0287.jpg,2507628.376750,1139177.688562,460.822823,123.779794,-2.687751,-2.206803,0.159849,0.107795,-0.008527,-0.117725,0.252326,-0.141568,-0.208734,0.007553,2507628.484542,1139177.680036,460.705098,123.638226,-2.896485,-2.199250
DJI_0288.jpg,2507633.346784,1139174.387077,460.528859,123.679758,-2.972029,-1.884086,0.847046,0.692635,-0.474827,-0.110829,1.276631,-0.068642,-1.270136,0.108764,2507634.039401,1139173.912263,460.418030,123.611116,-4.242165,-1.775322
DJI_0289.jpg,2507637.492108,1139171.741254,460.393994,123.914169,-1.413928,-1.602205,0.579202,0.115846,-0.499078,-0.270141,0.907386,0.182745,-0.652332,0.603670,2507637.607950,1139171.242190,460.123853,124.096914,-2.066260,-0.998535
DJI_0290.jpg,2507642.058748,1139169.185922,460.521735,124.392416,-0.520656,-1.828414,0.929482,-0.731683,0.519312,-0.242676,1.089603,-0.164354,1.076351,0.041128,2507641.327084,1139169.705220,460.279059,124.228062,0.555695,-1.787286
DJI_0291.jpg,2507646.504458,1139166.419893,460.594395,124.452378,-0.055831,-1.696615,0.859593,-0.763241,0.348858,-0.186173,1.094682,-0.227342,1.021825,0.320184,2507645.741237,1139166.768742,460.408222,124.225036,0.965994,-1.376431
DJI_0292.jpg,2507652.048477,1139162.987702,460.644932,124.421579,-0.281934,-1.658995,0.775165,-0.708733,0.311302,-0.040866,1.049786,-0.061912,0.984364,0.359508,2507651.339763,1139163.298996,460.604066,124.359667,0.702430,-1.299487
DJI_0293.jpg,2507657.439355,1139159.722191,460.672434,124.370940,-0.771731,-1.769038,0.485654,-0.477382,0.075854,0.047042,0.692392,-0.012761,0.530523,0.444735,2507656.961986,1139159.798043,460.719476,124.358179,-0.241208,-1.324303
DJI_0294.jpg,2507653.847187,1139163.955586,456.312023,124.063201,17.043053,-3.297965,12.478552,8.887543,-7.601280,4.352743,18.407751,0.342472,-18.312294,1.840625,2507662.734499,1139156.354505,460.664756,124.405673,-1.269241,-1.457340
DJI_0295.jpg,2507667.729716,1139153.394684,460.578624,124.413216,-0.826668,-1.602021,0.311778,0.149178,-0.273335,0.015481,0.531112,-0.045648,-0.468939,0.245137,2507667.878890,1139153.121357,460.594105,124.367568,-1.295607,-1.356884
DJI_0296.jpg,2507672.805195,1139150.401630,460.521613,124.376457,-0.590186,-1.654959,0.338226,0.122444,-0.312218,-0.043867,0.567877,-0.063428,-0.467378,0.316257,2507672.927635,1139150.089421,460.477746,124.313029,-1.057564,-1.338702
DJI_0297.jpg,2507677.818626,1139147.341653,460.545956,124.348700,-0.376373,-1.587431,0.203033,0.008208,-0.188222,-0.075679,0.363366,-0.077875,-0.223015,0.276106,2507677.826834,1139147.153436,460.470277,124.270825,-0.599388,-1.311325
DJI_0298.jpg,2507682.917443,1139144.139246,460.605911,124.417276,-0.382285,-1.345268,0.346712,-0.263914,-0.208283,-0.084715,0.546753,-0.041291,0.080750,0.539178,2507682.653536,1139143.930968,460.521196,124.375985,-0.301535,-0.806090
DJI_0299.jpg,2507688.135022,1139141.063824,460.609732,124.395629,-0.404115,-1.392098,0.401941,-0.353154,-0.175310,-0.078134,0.615656,-0.036402,0.203788,0.579809,2507687.781877,1139140.888518,460.531598,124.359227,-0.200327,-0.812289
DJI_0300.jpg,2507693.427426,1139138.111692,460.668031,124.344568,-0.402292,-1.533678,0.406337,-0.404086,-0.039185,-0.016987,0.603490,0.031496,0.380826,0.467097,2507693.023351,1139138.072508,460.651044,124.376064,-0.021466,-1.066581
DJI_0301.jpg,2507698.659741,1139135.209905,460.683762,124.252928,-0.340723,-1.730652,0.406546,-0.405165,0.016419,0.029180,0.595173,0.075440,0.437883,0.395978,2507698.254587,1139135.226323,460.712942,124.328368,0.097160,-1.334674
DJI_0302.jpg,2507703.726054,1139132.160689,460.704451,124.131362,-0.215535,-1.579915,0.420493,-0.398446,-0.103624,0.085539,0.624859,0.045120,0.342094,0.520945,2507703.327619,1139132.057068,460.789990,124.176482,0.126559,-1.058970
DJI_0303.jpg,2507708.854776,1139129.180158,460.667194,123.999503,-0.096815,-1.704494,0.226372,-0.196761,-0.004699,0.111835,0.316298,0.085511,0.210077,0.220454,2507708.658020,1139129.175459,460.779029,124.085014,0.113262,-1.484040
DJI_0304.jpg,2507714.261974,1139125.964468,460.667858,123.831697,-0.418666,-1.679594,0.131729,-0.017457,-0.057510,0.117219,0.153754,0.096167,-0.015352,0.118981,2507714.244518,1139125.906960,460.785077,123.927864,-0.434018,-1.560613
DJI_0305.jpg,2507719.458290,1139122.739153,460.694259,123.705035,-0.658337,-1.525807,0.142739,0.056973,-0.079327,0.104094,0.153075,0.100947,-0.091248,0.070110,2507719.515261,1139122.659828,460.798353,123.805982,-0.749585,-1.455697
DJI_0306.jpg,2507724.700741,1139119.719184,460.697529,123.613895,-0.691211,-1.588482,0.163951,0.110345,-0.079669,0.091415,0.178762,0.126022,-0.126384,0.010066,2507724.811083,1139119.639517,460.788944,123.739917,-0.817595,-1.578416
DJI_0307.jpg,2507725.957034,1139119.004660,460.693602,123.528455,-0.935251,-1.455970,0.169279,0.110418,-0.088993,0.092430,0.178647,0.123421,-0.128018,0.017133,2507726.067450,1139118.915670,460.786032,123.651876,-1.063269,-1.438837
DJI_0308.jpg,2507723.124049,1139115.601523,460.756746,123.470744,-0.775121,-1.664869,0.159478,0.077886,-0.100705,0.096050,0.191265,0.147258,-0.116576,0.036158,2507723.201933,1139115.500821,460.852796,123.618002,-0.891697,-1.628711
DJI_0309.jpg,2507720.636887,1139112.311832,460.808953,123.497403,-0.566030,-1.739383,0.137470,0.011325,-0.100797,0.092789,0.187892,0.166208,-0.054606,0.068529,2507720.648212,1139112.211038,460.901742,123.663611,-0.620636,-1.670854
DJI_0310.jpg,2507719.334521,1139113.752826,460.962675,123.385522,-0.177282,-1.194972,0.164339,0.037206,-0.124886,0.100132,0.219291,0.167503,-0.113035,0.085171,2507719.371726,1139113.627943,461.062807,123.553025,-0.290317,-1.109801
DJI_0311.jpg,2507713.537479,1139117.178974,460.965865,123.510629,-0.276725,-1.280310,0.129137,-0.050118,-0.070105,0.096176,0.200289,0.163435,0.005765,0.115635,2507713.487362,1139117.108870,461.062041,123.674064,-0.270960,-1.164675
DJI_0312.jpg,2507708.533766,1139120.212791,461.023192,123.617687,-0.502834,-1.167014,0.190490,-0.149148,-0.070864,0.094972,0.269559,0.131247,0.099770,0.213265,2507708.384622,1139120.141929,461.118164,123.748934,-0.403064,-0.953749
DJI_0313.jpg,2507703.407994,1139123.444033,461.044214,123.821422,-0.597267,-1.193641,0.443212,-0.429574,0.062084,0.089718,0.583649,0.069346,0.494313,0.302478,2507702.978432,1139123.506115,461.133932,123.890768,-0.102954,-0.891163
DJI_0314.jpg,2507698.034818,1139126.764221,461.028168,123.925468,-0.280696,-1.196283,0.667590,-0.660762,0.094420,0.012441,0.926371,0.107337,0.781906,0.485042,2507697.374074,1139126.858638,461.040609,124.032805,0.501210,-0.711241
DJI_0315.jpg,2507692.967789,1139129.931594,460.944934,124.064782,-0.372590,-1.238228,0.525762,-0.513096,0.097343,-0.060688,0.730081,0.063646,0.617444,0.384357,2507692.454707,1139130.028934,460.884246,124.128428,0.244854,-0.853871
DJI_0316.jpg,2507688.088246,1139132.826737,460.938349,124.094329,-0.929398,-1.122881,0.321216,-0.303823,0.016768,-0.102908,0.447286,0.068958,0.308210,0.316728,2507687.784431,1139132.843504,460.835441,124.163287,-0.621188,-0.806153
DJI_0317.jpg,2507682.861492,1139135.975799,460.928246,124.178944,-0.921589,-1.069004,0.234397,-0.174597,-0.085460,-0.130975,0.346514,0.033089,0.072324,0.337262,2507682.686900,1139135.890341,460.797271,124.212033,-0.849265,-0.731742
DJI_0318.jpg,2507677.610969,1139139.248162,460.884387,124.214378,-0.606404,-1.054260,0.322216,-0.234852,-0.160017,-0.151862,0.483291,0.013456,0.088969,0.474840,2507677.376123,1139139.088149,460.732525,124.227834,-0.517435,-0.579420
DJI_0319.jpg,2507672.573529,1139142.508040,460.783517,124.256594,-0.685702,-1.218875,0.511777,-0.436936,-0.198098,-0.178214,0.747077,-0.013334,0.297784,0.685033,2507672.136605,1139142.309948,460.605303,124.243260,-0.387918,-0.533842
DJI_0320.jpg,2507667.617059,1139145.455734,460.705235,124.298412,-1.075958,-1.091197,0.584299,-0.130104,-0.541892,-0.175587,0.913171,-0.076542,-0.352938,0.838723,2507667.486959,1139144.913856,460.529648,124.221870,-1.428896,-0.252474
DJI_0321.jpg,2507662.607564,1139148.152077,460.730258,124.291918,-1.635460,-0.646401,0.835147,0.014069,-0.828187,-0.106671,1.296117,-0.096974,-0.762609,1.043525,2507662.621633,1139147.323913,460.623587,124.194944,-2.398069,0.397124
DJI_0322.jpg,2507656.701708,1139151.781663,460.818569,124.084957,-0.956069,-0.502424,0.967236,0.040382,-0.964853,0.054538,1.524021,-0.008799,-0.930652,1.206834,2507656.742089,1139150.816836,460.873107,124.076158,-1.886721,0.704410
DJI_0323.jpg,2507651.423782,1139155.182092,460.796702,124.145569,-0.567306,-0.670454,0.769267,-0.744426,0.193913,0.000272,1.038374,0.021941,0.907536,0.504100,2507650.679376,1139155.375999,460.796974,124.167510,0.340230,-0.166354
DJI_0324.jpg,2507646.339134,1139158.479816,460.751081,124.289458,-0.384049,-0.840028,0.714078,-0.641156,0.291809,-0.116937,0.929452,-0.129987,0.873655,0.289327,2507645.697995,1139158.771618,460.634144,124.159471,0.489606,-0.550701
DJI_0325.jpg,2507641.093424,1139161.665015,460.686588,124.309851,-0.164439,-0.764489,0.234387,-0.069313,0.101624,-0.199513,0.198325,-0.197297,-0.001327,0.020117,2507641.024113,1139161.766636,460.487075,124.112554,-0.165766,-0.744372
DJI_0326.jpg,2507636.178815,1139164.661865,460.567927,124.369911,-0.336254,-0.689199,0.223132,0.131292,0.056833,-0.171231,0.258335,-0.074614,-0.222938,-0.107091,2507636.310103,1139164.718696,460.396696,124.295297,-0.559192,-0.796290
DJI_0327.jpg,2507632.194701,1139167.311894,460.626891,124.135502,-1.952809,-0.993213,0.799700,-0.736522,0.251809,-0.183432,1.180628,0.362007,1.044369,0.414880,2507631.458198,1139167.563696,460.443459,124.497509,-0.908440,-0.578333
DJI_0328.jpg,2507628.055749,1139169.955139,460.869216,124.121981,-3.543908,-1.210994,0.381741,0.325841,0.190468,-0.057237,0.500878,-0.060156,-0.228398,-0.441695,2507628.381581,1139170.145602,460.811979,124.061825,-3.772306,-1.652689
DJI_0329.jpg,2507622.151443,1139173.662337,461.144480,124.139306,-2.103410,-1.139171,0.106159,-0.011163,0.104573,-0.014476,0.103723,-0.004497,0.071427,-0.075076,2507622.140280,1139173.766908,461.130004,124.134809,-2.031983,-1.214247
DJI_0330.jpg,2507619.064043,1139175.497751,461.042804,124.214463,-2.408741,-1.183628,0.298926,0.286420,0.036145,-0.077549,0.437801,-0.028955,-0.364865,-0.240218,2507619.350456,1139175.533895,460.965255,124.185508,-2.773606,-1.423846
DJI_0331.jpg,2507618.218506,1139173.290748,460.993348,124.228607,-2.446974,-0.776326,0.149070,0.144246,-0.002374,-0.037540,0.230648,0.013473,-0.214345,-0.084103,2507618.362748,1139173.288374,460.955808,124.242080,-2.661319,-0.860429
DJI_0332.jpg,2507615.182887,1139168.565766,460.905254,124.386682,-2.376819,-1.018410,0.337138,0.332282,0.041038,-0.039579,0.502674,-0.031520,-0.405581,-0.295283,2507615.515160,1139168.606803,460.865675,124.355162,-2.782400,-1.313693
DJI_0333.jpg,2507616.727786,1139168.495837,460.672825,124.276319,-3.066086,-0.861924,0.686499,0.659891,-0.091099,-0.165908,1.036449,-0.115026,-0.955349,-0.385102,2507617.387660,1139168.404741,460.506917,124.161293,-4.021435,-1.247026
DJI_0334.jpg,2507622.519839,1139164.408106,460.525374,124.392070,-3.091831,-0.790617,4.458725,3.649471,-2.524062,-0.436694,6.885125,0.227576,-6.881357,-0.009005,2507626.169212,1139161.884112,460.088679,124.619646,-9.973188,-0.799622
DJI_0335.jpg,2507626.583625,1139161.619297,460.332179,124.655775,-1.759574,-0.578186,0.541563,-0.481349,0.218962,-0.116831,0.784141,-0.138332,0.744892,0.202181,2507626.102289,1139161.838253,460.215348,124.517443,-1.014682,-0.376005
DJI_0336.jpg,2507630.762116,1139158.996326,460.316468,124.553091,-0.188114,-0.784352,0.272125,0.194411,-0.189120,-0.022135,0.436626,-0.085731,-0.413671,0.110313,2507630.956521,1139158.807211,460.294333,124.467360,-0.601785,-0.674039
DJI_0337.jpg,2507636.022008,1139156.031393,460.473254,124.156094,-0.532229,-1.482089,3.883807,3.126099,-2.296729,-0.191044,5.921113,-0.040080,-5.915509,0.254416,2507639.148024,1139153.734726,460.282209,124.116014,-6.447738,-1.227673
DJI_0338.jpg,2507640.846860,1139152.658866,460.576189,124.180726,-0.367890,-1.258303,2.031743,-1.707175,1.068028,-0.269901,2.961430,-0.221668,2.943597,0.237008,2507639.139730,1139153.726866,460.306288,123.959058,2.575707,-1.021295
DJI_0339.jpg,2507646.067974,1139149.291168,460.683030,124.227554,-0.577177,-1.333758,0.234441,-0.099618,0.192967,-0.088332,0.294857,-0.174286,0.232853,-0.048420,2507645.968358,1139149.484130,460.594698,124.053268,-0.344324,-1.382178
DJI_0340.jpg,2507651.119886,1139145.939334,460.745869,124.267852,-0.656328,-1.210324,0.205284,0.146786,-0.103109,-0.099820,0.315075,-0.075330,-0.294092,0.084305,2507651.266668,1139145.836228,460.646049,124.192522,-0.950420,-1.126019
DJI_0341.jpg,2507656.461840,1139142.853825,460.789037,124.334604,-0.793235,-1.675138,0.379366,0.172294,-0.295922,-0.163291,0.580265,-0.047421,-0.499406,0.291638,2507656.634129,1139142.557911,460.625746,124.287183,-1.292641,-1.383500
DJI_0342.jpg,2507661.590715,1139139.613068,460.785658,124.455089,-0.860854,-1.873360,0.342523,-0.283361,-0.101505,-0.163479,0.526043,-0.133190,0.205704,0.465476,2507661.307362,1139139.511566,460.622179,124.321899,-0.655150,-1.407884
DJI_0343.jpg,2507666.568565,1139136.380460,460.790660,124.452057,-0.759547,-1.907112,0.257210,-0.150617,-0.062682,-0.198852,0.342258,-0.071747,0.076263,0.325849,2507666.417952,1139136.317779,460.591808,124.380310,-0.683284,-1.581263
DJI_0344.jpg,2507671.857215,1139132.994435,460.727363,124.422871,-1.016884,-2.080343,0.230249,-0.118132,-0.037693,-0.194007,0.272432,-0.014164,-0.002635,0.272051,2507671.739086,1139132.956743,460.533356,124.408707,-1.019519,-1.808292
DJI_0345.jpg,2507676.827373,1139129.665729,460.641092,124.361524,-0.907689,-2.060899,0.419840,-0.136823,0.355508,-0.176520,0.419805,0.107850,0.363425,-0.180352,2507676.690553,1139130.021227,460.464572,124.469374,-0.544264,-2.241251
DJI_0346.jpg,2507681.762691,1139126.480400,460.611544,124.352543,-0.655395,-2.101022,0.390829,-0.220805,0.297630,-0.124132,0.432535,0.149705,0.402799,-0.049281,2507681.541891,1139126.778022,460.487412,124.502248,-0.252596,-2.150303
DJI_0347.jpg,2507686.645537,1139123.074887,460.619813,124.397556,-0.534938,-1.914860,0.394181,-0.243275,0.295964,-0.092743,0.465796,0.163569,0.433454,-0.048255,2507686.402269,1139123.370843,460.527070,124.561125,-0.101484,-1.963115
DJI_0348.jpg,2507691.638432,1139119.744428,460.698286,124.343247,-0.404209,-1.951626,0.382819,-0.266520,0.269975,-0.051287,0.487742,0.216644,0.436227,-0.025769,2507691.371919,1139120.014396,460.646999,124.559891,0.032018,-1.977395
DJI_0349.jpg,2507696.781931,1139116.421481,460.760107,124.267063,-0.502713,-1.993496,0.399261,-0.288712,0.275778,0.001136,0.555083,0.277082,0.478293,-0.050781,2507696.493227,1139116.697252,460.761243,124.544145,-0.024420,-2.044277
DJI_0350.jpg,2507701.849289,1139113.122467,460.774269,124.172161,-0.517936,-2.032932,0.216342,-0.101441,0.188952,0.028473,0.385392,0.289011,0.212865,-0.140313,2507701.747851,1139113.311414,460.802742,124.461172,-0.305071,-2.173245
DJI_0351.jpg,2507706.979890,1139109.919514,460.814335,124.089976,-0.445249,-2.167391,0.229623,-0.149626,0.164600,0.056971,0.386863,0.255229,0.269696,-0.108559,2507706.830268,1139110.084109,460.871306,124.345205,-0.175553,-2.275950
DJI_0352.jpg,2507712.084592,1139106.650942,460.799065,123.922282,-0.456829,-2.172267,0.261522,-0.167037,0.184099,0.081241,0.436197,0.248331,0.323838,-0.154042,2507711.917559,1139106.835036,460.880306,124.170613,-0.132991,-2.326309
DJI_0353.jpg,2507715.781720,1139104.174071,460.933731,123.826599,-0.150535,-1.867561,0.175341,-0.116300,0.074828,0.107793,0.321793,0.244006,0.188192,-0.092712,2507715.665423,1139104.248897,461.041524,124.070605,0.037657,-1.960273
DJI_0354.jpg,2507714.602149,1139103.439767,460.868216,123.753212,-0.721945,-1.896318,0.181534,-0.124431,0.078851,0.106084,0.323102,0.244269,0.190012,-0.092858,2507714.477721,1139103.518616,460.974300,123.997481,-0.531933,-1.989176
DJI_0355.jpg,2507710.527104,1139097.775123,460.928609,123.735343,-0.843360,-2.082488,0.225634,-0.118329,0.151107,0.118640,0.383658,0.256148,0.199084,-0.204810,2507710.408778,1139097.926226,461.047249,123.991491,-0.644276,-2.287298
DJI_0356.jpg,2507707.576067,1139098.114903,346.347054,119.699997,0.099998,-0.000000,,,,,,,,,,,,,,
DJI_0357.jpg,2507705.222860,1139101.107924,461.082217,123.850363,-0.554242,-1.875730,0.240634,-0.109173,0.189974,0.099479,0.387535,0.253937,0.195705,-0.217713,2507705.113690,1139101.297892,461.181696,124.104300,-0.358537,-2.093443
DJI_0358.jpg,2507700.491203,1139104.503429,461.277201,123.972987,-0.769505,-2.030142,0.287046,-0.065498,0.270298,0.071023,0.468700,0.300067,0.191921,-0.304641,2507700.425707,1139104.773720,461.348224,124.273054,-0.577584,-2.334783
DJI_0359.jpg,2507695.405367,1139107.951537,461.352569,124.218427,-0.157845,-1.929240,0.419464,-0.068676,0.410706,0.050545,0.610926,0.341844,0.292651,-0.413192,2507695.336692,1139108.362232,461.403114,124.560271,0.134806,-2.342432
DJI_0360.jpg,2507689.761120,1139111.687470,461.373840,124.371349,0.195589,-1.711505,0.528087,-0.131583,0.511417,0.003771,0.658891,0.280368,0.413507,-0.429585,2507689.629540,1139112.198874,461.377610,124.651717,0.609096,-2.141090
DJI_0361.jpg,2507685.090904,1139114.853114,461.340912,124.413029,-0.420297,-1.625138,0.733369,-0.069100,0.728520,-0.048100,0.887768,0.215541,0.522959,-0.684243,2507685.021806,1139115.581615,461.292812,124.628570,0.102662,-2.309381
DJI_0362.jpg,2507680.426715,1139118.087586,461.292764,124.460099,-0.971892,-1.654278,0.939466,0.090850,0.929696,-0.100037,1.157755,0.246499,0.516135,-1.006598,2507680.517562,1139119.017257,461.192727,124.706598,-0.455757,-2.660876
DJI_0363.jpg,2507675.494354,1139121.563531,461.281288,124.501217,-0.952448,-1.770854,0.925605,0.030227,0.913017,-0.149095,1.117574,0.225036,0.597435,-0.917280,2507675.524580,1139122.476524,461.132193,124.726253,-0.355013,-2.688134
DJI_0364.jpg,2507670.369332,1139125.197776,461.288010,124.567830,-0.652928,-1.915581,0.891987,0.179879,0.856282,-0.173391,1.020209,0.056272,0.392440,-0.940028,2507670.549206,1139126.054035,461.114619,124.624102,-0.260488,-2.855609
DJI_0365.jpg,2507665.540167,1139128.589489,461.269939,124.661636,-0.849517,-1.949771,0.711710,0.078425,0.672632,-0.218968,0.770898,-0.157959,0.406304,-0.635806,2507665.618590,1139129.262103,461.050971,124.503677,-0.443213,-2.585577
DJI_0366.jpg,2507660.569310,1139132.065155,461.162520,124.674930,-0.817050,-1.984126,0.771709,0.068356,0.729221,-0.243103,0.898514,-0.167259,0.521939,-0.711991,2507660.637664,1139132.794356,460.919417,124.507671,-0.295111,-2.696117
