# CoordinateSystem: PROJCS["CH1903+ / LV95",GEOGCS["CH1903+",DATUM["CH1903+",SPHEROID["Bessel 1841",6377397.155,299.1528128,AUTHORITY["EPSG","7004"]],TOWGS84[674.374,15.056,405.346,0,0,0,0],AUTHORITY["EPSG","6150"]],PRIMEM["Greenwich",0,AUTHORITY["EPSG","8901"]],UNIT["degree",0.01745329251994328,AUTHORITY["EPSG","9102"]],AUTHORITY["EPSG","4150"]],PROJECTION["Oblique_Mercator",AUTHORITY["EPSG","9815"]],PARAMETER["latitude_of_center",46.95240555555561],PARAMETER["longitude_of_center",7.439583333333329],PARAMETER["azimuth",90],PARAMETER["recitified_grid_angle",90],PARAMETER["scale_factor",1],PARAMETER["false_easting",2600000],PARAMETER["false_northing",1200000],UNIT["metre",1,AUTHORITY["EPSG","9001"]],AUTHORITY["EPSG","2056"]]
#Label,X/Easting,Y/Northing,Z/Altitude,Yaw,Pitch,Roll,Error_(m),X_error,Y_error,Z_error,Error_(deg),Yaw_error,Pitch_error,Roll_error,X_est,Y_est,Z_est,Yaw_est,Pitch_est,Roll_est
DJI_0027.jpg,2507673.437265,1139148.804009,346.247844,119.199997,0.000000,-0.000000,114.460948,2.967954,-0.928752,114.418693,4.705380,4.420932,-0.698924,-1.451710,2507676.405193,1139147.875265,460.666536,123.620929,-0.698924,-1.451710
DJI_0028.jpg,2507680.644294,1139144.484239,346.247817,119.199997,0.000000,-0.000000,114.476292,0.782122,0.358801,114.473058,4.665221,4.405642,-0.464273,-1.462552,2507681.426409,1139144.843037,460.720875,123.605639,-0.464273,-1.462552
DJI_0029.jpg,2507686.288463,1139141.077848,346.347796,119.199997,0.000000,-0.000000,114.469327,0.135921,0.725931,114.466945,4.603810,4.377967,-0.179548,-1.412881,2507686.424383,1139141.803773,460.814740,123.577964,-0.179548,-1.412881
DJI_0030.jpg,2507689.365976,1139139.171548,346.347783,119.199997,0.000000,-0.000000,114.569442,2.316621,-0.487328,114.544982,4.652772,4.375432,-0.272970,-1.558645,2507691.682577,1139138.684225,460.892764,123.575429,-0.272970,-1.558645
DJI_0031.jpg,2507696.332201,1139135.031522,346.247758,119.199997,0.000000,-0.000000,114.692258,0.762870,0.569186,114.688308,4.670072,4.337898,-0.561213,-1.636231,2507697.095065,1139135.600703,460.936066,123.537895,-0.561213,-1.636231
DJI_0032.jpg,2507701.790533,1139131.766965,346.347738,119.199997,0.000000,-0.000000,114.679174,0.892486,0.608052,114.674089,4.617585,4.231909,-0.581577,-1.753513,2507702.683011,1139132.375012,461.021827,123.431906,-0.581577,-1.753513
DJI_0033.jpg,2507706.662354,1139128.851112,346.347720,119.199997,0.000000,-0.000000,114.739178,1.253950,0.476899,114.731335,4.564748,4.163111,-0.584315,-1.778764,2507707.916294,1139129.328007,461.079055,123.363108,-0.584315,-1.778764
DJI_0034.jpg,2507712.100567,1139125.667173,346.247702,119.199997,0.000000,-0.000000,114.858009,1.181707,0.475203,114.850947,4.456299,4.019124,-0.880128,-1.711906,2507713.282265,1139126.142372,461.098649,123.219121,-0.880128,-1.711906
DJI_0035.jpg,2507716.482772,1139123.008977,346.347685,119.199997,0.099998,-0.000000,114.743745,1.958553,0.052388,114.727017,4.537722,3.903886,-1.525762,-1.738575,2507718.441307,1139123.061364,461.074702,123.103883,-1.425764,-1.738575
DJI_0036.jpg,2507720.312499,1139120.689696,346.247670,119.199997,0.000000,-0.000000,114.802251,3.119474,-0.695720,114.757752,4.301366,3.794564,-1.180814,-1.645815,2507723.431946,1139119.993982,461.005421,122.994561,-1.180814,-1.645815
DJI_0037.jpg,2507723.040542,1139118.983326,346.347659,119.199997,0.000000,-0.000000,114.800296,3.558173,-0.828132,114.742152,4.242818,3.721473,-1.339602,-1.535452,2507726.598684,1139118.155202,461.089810,122.921470,-1.339602,-1.535452
DJI_0038.jpg,2507720.828007,1139116.123494,346.447575,119.199997,0.099998,-0.000000,114.586104,3.686487,0.044277,114.526779,4.363801,3.682346,-1.738398,-1.568776,2507724.514462,1139116.167771,460.974353,122.882343,-1.638400,-1.568776
DJI_0039.jpg,2507718.065205,1139112.212817,346.347463,119.199997,0.000000,-0.000000,114.565008,3.091759,-0.808949,114.520425,4.596963,3.812401,-1.588636,-2.018391,2507721.156937,1139111.403875,460.867887,123.012398,-1.588636,-2.018391
DJI_0040.jpg,2507717.126836,1139113.304998,346.447478,119.199997,0.099998,-0.000000,114.538348,3.835595,-1.086029,114.468956,4.235778,3.812819,-1.082522,-1.494113,2507720.962399,1139112.218978,460.916433,123.012816,-0.982524,-1.494113
DJI_0041.jpg,2507710.944670,1139117.022254,346.247501,119.199997,0.099998,-0.000000,114.730059,4.216769,-1.395769,114.644045,4.423407,3.992671,-1.368724,-1.323519,2507715.161403,1139115.626498,460.891545,123.192668,-1.268726,-1.323519
DJI_0042.jpg,2507706.937634,1139119.483232,346.247517,119.199997,0.099998,-0.000000,114.791399,3.056345,-0.657813,114.748818,4.550082,4.177737,-1.222637,-1.324733,2507709.993953,1139118.825425,460.996335,123.377734,-1.122639,-1.324733
DJI_0043.jpg,2507701.570899,1139122.869909,346.247541,119.199997,0.099998,-0.000000,114.896460,3.220592,-0.728027,114.849006,4.708516,4.376818,-1.101425,-1.341811,2507704.791463,1139122.141888,461.096546,123.576815,-1.001427,-1.341811
DJI_0044.jpg,2507695.926364,1139126.393643,346.247565,119.199997,0.099998,-0.000000,114.898588,3.418460,-0.914818,114.844080,4.768998,4.525997,-0.691618,-1.334303,2507699.344795,1139125.478833,461.091644,123.725994,-0.591620,-1.334303
DJI_0045.jpg,2507691.118339,1139129.428968,346.347586,119.199997,0.099998,-0.000000,114.683674,3.092862,-0.655471,114.640087,4.862511,4.631992,-0.555716,-1.371071,2507694.211175,1139128.773502,460.987672,123.831989,-0.455718,-1.371071
DJI_0046.jpg,2507685.307377,1139133.106588,346.347611,119.199997,0.099998,-0.000000,114.597107,3.884422,-1.267793,114.524238,4.892072,4.667187,-0.754742,-1.257018,2507689.191765,1139131.838806,460.871848,123.867184,-0.654744,-1.257018
DJI_0047.jpg,2507680.461056,1139136.151778,346.247632,119.199997,0.099998,-0.000000,114.631463,3.454232,-1.094174,114.574182,4.883712,4.719699,-0.513265,-1.145268,2507683.915257,1139135.057614,460.821814,123.919696,-0.413267,-1.145268
DJI_0048.jpg,2507675.085521,1139139.520084,346.247655,119.199997,0.099998,-0.000000,114.572835,3.575358,-1.239685,114.510325,4.902815,4.768098,-0.416749,-1.062618,2507678.660848,1139138.280410,460.757980,123.968095,-0.316751,-1.062618
DJI_0049.jpg,2507669.807026,1139142.806613,346.247678,119.199997,0.099998,-0.000000,114.563767,4.022232,-1.581475,114.482214,4.891488,4.734255,-0.804619,-0.930633,2507673.829224,1139141.225152,460.729890,123.934252,-0.704621,-0.930633
DJI_0050.jpg,2507664.671951,1139145.970506,346.247698,119.199997,0.099998,-0.000000,114.599040,4.288732,-1.613441,114.507395,5.004561,4.745875,-1.176490,-1.066852,2507668.960646,1139144.357079,460.755092,123.945872,-1.076492,-1.066852
DJI_0051.jpg,2507659.565171,1139149.167938,346.347720,119.199997,0.099998,-0.000000,114.599584,4.224570,-1.532203,114.511440,5.005301,4.766043,-1.030705,-1.129386,2507663.789704,1139147.635748,460.859159,123.966040,-0.930707,-1.129386
DJI_0052.jpg,2507656.024396,1139151.377831,346.247735,119.199997,0.099998,-0.000000,114.683548,2.562801,-0.406734,114.654188,4.954596,4.765892,-0.664533,-1.180123,2507658.587175,1139150.971100,460.901923,123.965889,-0.564535,-1.180123
DJI_0053.jpg,2507651.182705,1139154.444588,346.347757,119.199997,0.099998,-0.000000,114.578721,2.310513,-0.049946,114.555412,4.958989,4.729324,-0.496385,-1.406652,2507653.493199,1139154.394642,460.903168,123.929321,-0.396387,-1.406652
DJI_0054.jpg,2507644.562261,1139158.557750,346.347784,119.199997,0.099998,-0.000000,114.530067,4.073374,-1.185016,114.451473,4.955276,4.675258,-0.862574,-1.397384,2507648.635600,1139157.372745,460.799256,123.875255,-0.762576,-1.397384
DJI_0055.jpg,2507639.205992,1139161.925794,346.347808,119.199997,0.099998,-0.000000,114.478579,4.450545,-1.298047,114.384671,5.017119,4.707172,-0.938794,-1.460368,2507643.656498,1139160.627758,460.732476,123.907169,-0.838796,-1.460368
DJI_0056.jpg,2507634.159195,1139165.131595,346.347830,119.199997,0.099998,-0.000000,114.420025,4.630217,-1.313722,114.318753,5.080869,4.689564,-1.119177,-1.603331,2507638.789371,1139163.817885,460.666582,123.889561,-1.019179,-1.603331
DJI_0057.jpg,2507629.579665,1139168.015232,346.347850,119.199997,0.099998,-0.000000,114.373793,4.581753,-1.181821,114.275874,5.333270,4.736141,-1.726794,-1.740955,2507634.161379,1139166.833422,460.623723,123.936138,-1.626796,-1.740955
DJI_0058.jpg,2507625.054924,1139170.848622,346.247869,119.199997,0.099998,-0.000000,114.527569,4.249309,-1.055928,114.443839,5.428026,4.764861,-2.016064,-1.641664,2507629.304196,1139169.792704,460.691707,123.964858,-1.916066,-1.641664
DJI_0059.jpg,2507619.442427,1139174.365761,346.247893,119.199997,0.099998,-0.000000,114.735584,4.765438,-1.472529,114.627119,5.423361,4.735726,-2.144011,-1.545627,2507624.207823,1139172.893245,460.875011,123.935723,-2.044013,-1.545627
DJI_0060.jpg,2507615.817370,1139176.651088,346.247909,119.199997,0.000000,-0.000000,114.728822,3.222873,-0.496533,114.682471,5.286246,4.752056,-1.675072,-1.598904,2507619.040215,1139176.154559,460.930379,123.952053,-1.675072,-1.598904
DJI_0061.jpg,2507615.237559,1139174.510531,346.447857,119.199997,0.099998,-0.000000,114.539574,4.056828,0.867854,114.464418,5.087009,4.665696,-1.570137,-1.282032,2507619.294351,1139175.378377,460.912274,123.865693,-1.470139,-1.282032
DJI_0062.jpg,2507612.328005,1139170.089501,346.147732,119.199997,0.099998,-0.000000,114.625806,3.521778,-0.355384,114.571141,5.298499,4.577871,-1.948196,-1.822559,2507615.849752,1139169.734120,460.718872,123.777868,-1.848198,-1.822559
DJI_0063.jpg,2507613.281099,1139170.377535,346.247748,119.199997,0.000000,-0.000000,114.397760,2.686663,-0.438840,114.365365,5.173526,4.511568,-2.047312,-1.489847,2507615.967738,1139169.938699,460.613112,123.711565,-2.047312,-1.489847
DJI_0064.jpg,2507617.950686,1139167.097205,346.247720,119.199997,0.000000,-0.000000,114.265454,3.436771,-0.910568,114.210128,5.328518,4.445698,-2.362103,-1.746236,2507621.387427,1139166.186645,460.457847,123.645695,-2.362103,-1.746236
DJI_0065.jpg,2507622.797673,1139163.820333,346.347694,119.199997,0.000000,-0.000000,113.994675,3.692923,-0.658024,113.932942,5.610254,4.441514,-2.609512,-2.222239,2507626.490564,1139163.162315,460.280635,123.641511,-2.609512,-2.222239
DJI_0066.jpg,2507628.263362,1139160.203536,346.247666,119.199997,0.000000,-0.000000,113.962455,2.659139,0.015968,113.931427,5.217505,4.473856,-1.557158,-2.186831,2507630.922478,1139160.219504,460.179092,123.673853,-1.557158,-2.186831
DJI_0067.jpg,2507633.568507,1139156.706559,346.247640,119.199997,0.000000,-0.000000,113.931270,2.354203,0.195354,113.906777,5.066147,4.467289,-0.910288,-2.209198,2507635.922689,1139156.901911,460.154417,123.667286,-0.910288,-2.209198
DJI_0068.jpg,2507639.114767,1139153.048388,346.247612,119.199997,0.099998,-0.000000,113.922227,1.584142,0.768374,113.908621,5.149794,4.498678,-1.095223,-2.254499,2507640.698895,1139153.816755,460.156232,123.698675,-0.995225,-2.254499
DJI_0069.jpg,2507642.338713,1139150.939078,346.347596,119.199997,0.000000,-0.000000,113.879018,3.404996,-0.557403,113.826737,5.035738,4.526844,-0.664903,-2.103390,2507645.743679,1139150.381679,460.174332,123.726841,-0.664903,-2.103390
DJI_0070.jpg,2507647.608600,1139147.510596,346.347571,119.199997,0.000000,-0.000000,113.819461,3.105457,-0.487987,113.776042,5.010687,4.560087,-0.525656,-2.009049,2507650.714030,1139147.022613,460.123612,123.760084,-0.525656,-2.009049
DJI_0071.jpg,2507654.429210,1139143.073189,346.247538,119.199997,0.000000,-0.000000,113.836169,1.542819,0.486139,113.824676,5.157317,4.647164,-0.938816,-2.029878,2507655.972015,1139143.559324,460.072214,123.847161,-0.938816,-2.029878
DJI_0072.jpg,2507658.170614,1139140.569924,346.247518,119.199997,0.000000,-0.000000,113.878060,2.285254,-0.149929,113.855029,5.208193,4.785223,-0.781275,-1.901715,2507660.455849,1139140.419996,460.102547,123.985220,-0.781275,-1.901715
DJI_0073.jpg,2507663.696252,1139136.958416,346.247491,119.199997,0.099998,-0.000000,113.962470,2.107603,0.027986,113.942976,5.278190,4.815877,-0.794303,-2.008905,2507665.803836,1139136.986401,460.190467,124.015874,-0.694305,-2.008905
DJI_0074.jpg,2507668.444781,1139133.806623,346.247467,119.199997,0.000000,-0.000000,114.057212,2.224243,-0.057150,114.035508,5.279587,4.851960,-0.417848,-2.039099,2507670.669005,1139133.749474,460.282975,124.051957,-0.417848,-2.039099
DJI_0075.jpg,2507672.971383,1139130.812647,346.347444,119.199997,0.000000,-0.000000,114.079934,2.697018,-0.310243,114.047627,5.339431,4.866784,-0.351544,-2.168029,2507675.668377,1139130.502407,460.395071,124.066781,-0.351544,-2.168029
DJI_0076.jpg,2507679.451465,1139126.599756,346.247413,119.199997,0.099998,-0.000000,114.268941,1.189460,0.539533,114.261477,5.333365,4.877605,-0.549578,-2.086078,2507680.640914,1139127.139285,460.508890,124.077602,-0.449580,-2.086078
DJI_0077.jpg,2507684.769201,1139123.084100,346.347386,119.199997,0.099998,-0.000000,114.283086,1.024373,0.570853,114.277069,5.278541,4.813695,-0.723596,-2.041505,2507685.793565,1139123.654948,460.624456,124.013692,-0.623598,-2.041505
DJI_0078.jpg,2507688.794750,1139120.437529,346.247366,119.199997,0.099998,-0.000000,114.439755,2.026725,-0.189506,114.421650,5.232616,4.787329,-0.775064,-1.964950,2507690.821458,1139120.248025,460.669016,123.987326,-0.675066,-1.964950
DJI_0079.jpg,2507694.559542,1139116.674148,346.247338,119.199997,0.000000,-0.000000,114.475652,1.403975,0.197780,114.466871,5.242197,4.771599,-0.884179,-1.982600,2507695.963504,1139116.871927,460.714209,123.971596,-0.884179,-1.982600
DJI_0080.jpg,2507698.293286,1139114.226615,346.247320,119.199997,0.000000,-0.000000,114.588956,2.819631,-0.885376,114.550838,5.143688,4.633272,-1.225458,-1.867771,2507701.112893,1139113.341246,460.798158,123.833269,-1.225458,-1.867771
DJI_0081.jpg,2507705.337141,1139109.572753,346.247285,119.199997,0.099998,-0.000000,114.575271,0.954754,0.344997,114.570773,5.088515,4.501105,-1.445952,-1.882089,2507706.291887,1139109.917747,460.818058,123.701102,-1.345954,-1.882089
DJI_0082.jpg,2507707.344323,1139108.232573,346.247274,119.199997,0.099998,-0.000000,114.659401,4.056647,-1.696251,114.575061,5.014165,4.369568,-1.549500,-1.909914,2507711.400935,1139106.536338,460.822334,123.569565,-1.449502,-1.909914
DJI_0083.jpg,2507713.115317,1139104.314699,346.347243,119.199997,0.099998,-0.000000,114.611633,3.066884,-1.097390,114.565337,4.788947,4.244187,-1.408274,-1.713959,2507716.182174,1139103.217319,460.912579,123.444184,-1.308276,-1.713959
DJI_0084.jpg,2507711.430071,1139103.237996,346.447203,119.199997,0.099998,-0.000000,114.406447,4.237220,0.110609,114.327900,4.847221,4.267008,-1.851078,-1.364442,2507715.667255,1139103.348604,460.775102,123.467005,-1.751080,-1.364442
DJI_0085.jpg,2507707.855467,1139098.360776,346.247062,119.199997,0.099998,-0.000000,114.508878,3.942074,-0.394747,114.440322,4.966539,4.260808,-1.945547,-1.651322,2507711.797507,1139097.966032,460.687383,123.460805,-1.845549,-1.651322
DJI_0086.jpg,2507707.480270,1139098.137989,346.347054,119.199997,0.099998,-0.000000,114.383090,3.303873,-1.601453,114.324149,4.820468,4.247342,-1.739294,-1.473720,2507710.784114,1139096.536550,460.671202,123.447339,-1.639296,-1.473720
DJI_0087.jpg,2507704.275592,1139100.253142,346.347070,119.199997,0.099998,-0.000000,114.444090,3.139833,-1.422323,114.392168,4.877412,4.283331,-2.030717,-1.148221,2507707.415398,1139098.830831,460.739237,123.483328,-1.930719,-1.148221
DJI_0088.jpg,2507698.465486,1139104.128388,346.247100,119.199997,0.099998,-0.000000,114.675037,3.562559,-1.737422,114.606517,4.842039,4.481240,-1.441943,-1.133418,2507702.028015,1139102.390982,460.853615,123.681237,-1.341945,-1.133418
DJI_0089.jpg,2507693.575157,1139107.510862,346.247128,119.199997,0.099998,-0.000000,114.731002,3.300724,-1.496689,114.673746,4.937506,4.647665,-1.140441,-1.215556,2507696.875853,1139106.014186,460.920873,123.847662,-1.040443,-1.215556
DJI_0090.jpg,2507688.135821,1139111.179697,346.247157,119.199997,0.099998,-0.000000,114.818324,3.338232,-1.226926,114.763227,5.100691,4.863832,-0.380389,-1.488452,2507691.474024,1139109.952781,461.010383,124.063829,-0.280391,-1.488452
DJI_0091.jpg,2507682.893689,1139114.749778,346.247186,119.199997,0.099998,-0.000000,114.816296,3.666283,-1.469360,114.748338,5.130564,4.891837,-0.513141,-1.459212,2507686.559940,1139113.280431,460.995523,124.091834,-0.413143,-1.459212
DJI_0092.jpg,2507678.173711,1139117.953622,346.247211,119.199997,0.099998,-0.000000,114.834034,3.615573,-1.160758,114.771231,5.236151,4.922080,-0.721308,-1.634049,2507681.789252,1139116.792874,461.018442,124.122077,-0.621310,-1.634049
DJI_0093.jpg,2507672.714024,1139121.687634,346.347242,119.199997,0.099998,-0.000000,114.703711,4.052452,-1.212631,114.625689,5.308578,4.964711,-0.457530,-1.822995,2507676.766441,1139120.475014,460.972929,124.164708,-0.357532,-1.822995
DJI_0094.jpg,2507668.777157,1139124.403892,346.247264,119.199997,0.099998,-0.000000,114.733359,3.105296,-0.373154,114.690721,5.378851,4.960414,-0.450114,-2.030695,2507671.882425,1139124.030741,460.937984,124.160411,-0.350116,-2.030695
DJI_0095.jpg,2507662.831509,1139128.494339,346.247297,119.199997,0.099998,-0.000000,114.750352,4.349320,-0.987875,114.663642,5.500899,4.966788,-0.711162,-2.255030,2507667.180792,1139127.506473,460.910938,124.166785,-0.611164,-2.255030
DJI_0096.jpg,2507658.858003,1139131.189544,346.247319,119.199997,0.099998,-0.000000,114.706890,3.459049,-0.483488,114.653704,5.479384,4.990472,-0.904056,-2.074010,2507662.317022,1139130.706060,460.901022,124.190469,-0.804058,-2.074010
DJI_0097.jpg,2507654.434796,1139134.237533,346.247344,119.199997,0.099998,-0.000000,114.642074,3.079369,-0.235851,114.600466,5.517052,5.001837,-1.073662,-2.065610,2507657.514138,1139134.001684,460.847810,124.201834,-0.973664,-2.065610
DJI_0098.jpg,2507648.710911,1139138.157828,346.247376,119.199997,0.099998,-0.000000,114.682753,3.679567,-0.781278,114.621046,5.352922,4.913580,-0.993740,-1.876963,2507652.390446,1139137.376557,460.868421,124.113577,-0.893742,-1.876963
DJI_0099.jpg,2507643.238397,1139141.888979,346.247406,119.199997,0.099998,-0.000000,114.722827,4.044688,-1.226871,114.644941,5.190386,4.841612,-0.904054,-1.637555,2507647.283050,1139140.662118,460.892345,124.041609,-0.804056,-1.637555
DJI_0100.jpg,2507639.267896,1139144.639738,346.347429,119.199997,0.000000,-0.000000,114.638333,3.054677,-0.522607,114.596436,5.201999,4.847180,-0.805054,-1.708077,2507642.322546,1139144.117135,460.943864,124.047177,-0.805054,-1.708077
DJI_0101.jpg,2507634.061900,1139148.193867,346.347458,119.199997,0.099998,-0.000000,114.567742,3.109946,-0.654034,114.523657,5.187237,4.900626,-0.594881,-1.592924,2507637.171819,1139147.539839,460.871114,124.100623,-0.494883,-1.592924
DJI_0102.jpg,2507629.295216,1139151.413908,346.347483,119.199997,0.099998,-0.000000,114.525586,3.060568,-0.711976,114.482469,5.132666,4.842625,-0.832734,-1.483170,2507632.355757,1139150.701938,460.829952,124.042622,-0.732736,-1.483170
DJI_0103.jpg,2507624.370880,1139154.803136,346.347511,119.199997,0.099998,-0.000000,114.498620,3.250366,-1.018060,114.447948,5.168922,4.839547,-1.303815,-1.263568,2507627.621217,1139153.785086,460.795457,124.039544,-1.203817,-1.263568
