Exposure_image,Variety,Lon_exposure,Lat_exposure,Z_exposure,Plot_label,Lon_plot,Lat_plot,Z_plot,Lon_diff,Lat_diff,Z_diff,Planar_dist,Azimuth_drone,Total_dist,Mean_centroid_angle,Planar_diff_from_mean_centroid_angle,Lateral_dist_from_ex_pos,Longitudinal_dist_from_ex_pos,Lateral_angle_from_ex_pos,Longitudinal_angle_from_ex_pos,Azimuth_sun,Elevation_sun,Azimuth_diff,Elevation_diff,AngleSunPlotDrone,Longitudinal_dist_sun_direction,Lateral_dist_sun_direction,Longitudinal_angle_from_sun_direction,Lateral_angle_from_sun_direction,Temp_by_img_plot,Central_Temp,Central_4pixel_temp,TimeStamp,Sensor_x,Sensor_y
DJI_0171.jpg,Variety_33,2507734.516662,1139161.834461,460.4677894515892,13_Experiment2_21,2507727.6875640145,1139156.6415865677,422.4493199908544,-6.829097985755652,-5.192874432308599,38.01846946073482,8.579191347019616,232.7504909168759,38.97443449629003,124.71085686603028,251.96036594915438,-8.1575,-2.6568,-12.110152244568006,-3.9974349278773764,190.33,66.4,317.5795090831241,53.68370951574667,57.35470056039216,6.3333,-5.7872,9.457759579974242,-8.655164691812503,23293.0,24,21647,2021-07-01 13:56:54,467.4,-303.5
DJI_0171.jpg,Variety_38,2507734.516662,1139161.834461,460.4677894515892,36_Experiment2_21,2507726.8865138856,1139155.441879184,422.57078215363737,-7.63014811463654,-6.392581816064194,37.89700729795186,9.954107821716928,230.04353195406182,39.18248875029996,124.71085686603028,254.66732491196848,-9.5998,-2.6321,-14.214752164115174,-3.973042694259858,190.33,66.4,320.2864680459382,51.68300709573725,55.507837903333744,7.6572,-6.3602,11.422985930048338,-9.527082091024266,22590.0,24,21647,2021-07-01 13:56:54,496.0,-303.0
DJI_0171.jpg,Variety_39,2507734.516662,1139161.834461,460.4677894515892,37_Experiment2_21,2507726.038935528,1139154.2486570547,422.7556931068157,-8.477726472076029,-7.585803945316002,37.7120963447735,11.376127092825154,228.17806702120438,39.39058870275474,124.71085686603028,256.5327898448259,-11.0633,-2.6494,-16.3496894699298,-4.018616121531783,190.33,66.4,322.1519329787956,49.613682564100166,53.6819731520455,8.9831,-6.98,13.39829109421924,-10.486010263441978,22299.0,24,21647,2021-07-01 13:56:54,525.5,-303.0
DJI_0171.jpg,Variety_45,2507734.516662,1139161.834461,460.4677894515892,Fill_001,2507725.2259746455,1139153.0101534438,422.6017445531385,-9.290687354747206,-8.824307556264102,37.86604489845075,12.813480220892346,226.4747833279254,39.9752752538702,124.71085686603028,258.2360735381049,-12.5443,-2.6124,-18.329051045401197,-3.946614817129149,190.33,66.4,323.8552166720746,47.70470938341711,51.94497821918661,10.3473,-7.5577,15.283559346854474,-11.287366360909296,22299.0,24,21647,2021-07-01 13:56:54,553.5,-301.9
DJI_0171.jpg,Variety_45,2507734.516662,1139161.834461,460.4677894515892,Fill_002,2507724.4259994444,1139151.7627250217,422.5063634412042,-10.090662555769086,-10.071735978359357,37.961426010385026,14.25697500987424,225.05378391295324,40.55035389702679,124.71085686603028,259.65707295307703,-14.0253,-2.5597,-20.277349835164397,-3.8575563466250644,190.33,66.4,325.2762160870468,45.81558953636983,50.238596242533326,11.7179,-8.1211,17.154365437347376,-12.07528701465692,22548.0,24,21647,2021-07-01 13:56:54,581.8,-300.1
DJI_0171.jpg,Variety_45,2507734.516662,1139161.834461,460.4677894515892,Fill_003,2507723.5870672003,1139150.5420710326,422.43760418069775,-10.929594799876213,-11.292389967478812,38.03018527089148,15.71541006996309,224.06467466146816,41.14935121487857,124.71085686603028,260.64618220456214,-15.5064,-2.5542,-22.182651537026555,-3.8423538773706802,190.33,66.4,326.26532533853185,43.94786483889676,48.620525806760895,13.0692,-8.7275,18.96545445700663,-12.924941116448844,22839.0,24,21647,2021-07-01 13:56:54,610.5,-300.4
DJI_0171.jpg,Variety_45,2507734.516662,1139161.834461,460.4677894515892,Fill_220,2507729.351915024,1139159.0829807979,422.5141345608619,-5.164746975991875,-2.751480202190578,37.95365489072731,5.851944516916059,241.95387521068432,38.40215064541949,124.71085686603028,242.75698165534595,-5.2028,-2.6788,-7.8056248903069365,-4.03728773572177,190.33,66.4,308.37612478931567,57.63478431399724,61.16000229247403,3.633,-4.5876,5.467807623635051,-6.892118943198358,23025.0,24,21647,2021-07-01 13:56:54,410.1,-304.1
DJI_0171.jpg,Variety_45,2507734.516662,1139161.834461,460.4677894515892,Fill_222,2507730.1651884406,1139160.2663009614,422.5185133411038,-4.351473559625447,-1.5681600386742502,37.949276110485414,4.625413283914658,250.1821312665239,38.23011908635485,124.71085686603028,234.5287255995064,-3.767,-2.6841,-5.668842499312722,-4.045714219995196,190.33,66.4,300.1478687334761,59.45083199186618,63.05786487377479,2.323,-3.9997,3.5028922737598083,-6.016530889415116,23045.0,24,21647,2021-07-01 13:56:54,382.2,-304.5
DJI_0171.jpg,Variety_10,2507734.516662,1139161.834461,460.4677894515892,11_Experiment2_21,2507722.0794804217,1139162.370795288,422.48326245476215,-12.437181578483433,0.536334287840873,37.98452699682707,12.448740501933576,272.46926230733027,39.972433391740935,124.71085686603028,212.2415945587,-6.6413,-10.5292,-9.917475196767525,-15.493218233100482,190.33,66.4,277.8607376926698,48.25438051359713,65.1988756192736,1.7026,-12.3318,2.566480316350121,-17.98619028092501,22735.0,24,21647,2021-07-01 13:56:54,439.5,-456.7
DJI_0171.jpg,Variety_34,2507734.516662,1139161.834461,460.4677894515892,14_Experiment2_21,2507721.228124053,1139161.1164379343,422.53091789694395,-13.288537946995348,-0.7180230657104403,37.93687155464528,13.307922373219178,266.90712971186986,40.20332102258819,124.71085686603028,217.8037271541604,-8.1572,-10.5148,-12.134995486203076,-15.491549143814584,190.33,66.4,283.4228702881302,47.069576263651285,63.372165899922386,3.0893,-12.9444,4.6554747387748865,-18.840100296735105,22445.0,24,21647,2021-07-01 13:56:54,469.2,-456.6
DJI_0171.jpg,Variety_37,2507734.516662,1139161.834461,460.4677894515892,35_Experiment2_21,2507720.4335591816,1139159.96325878,422.45185315931167,-14.083102818578482,-1.8712022199761122,38.01593629227756,14.206870969594139,262.4315201170177,40.583821837343045,124.71085686603028,222.27933674901254,-9.5576,-10.5113,-14.112272151428732,-15.455972761521778,190.33,66.4,287.8984798829823,45.908866825670856,61.731469899913044,4.3662,-13.5193,6.551817772136927,-19.576501072026662,22652.0,24,21647,2021-07-01 13:56:54,496.1,-455.6
DJI_0171.jpg,Variety_36,2507734.516662,1139161.834461,460.4677894515892,38_Experiment2_21,2507719.56759582,1139158.7061941794,422.44995013150304,-14.949066180270165,-3.1282668206840754,38.01783932008618,15.272872452930722,258.18074232881884,40.970925539111036,124.71085686603028,226.53011453721143,-11.0841,-10.5073,-16.254042609227866,-15.44963572317107,190.33,66.4,292.1492576711812,44.51323607967623,59.98137676128927,5.7582,-14.1458,8.61258572673444,-20.409389361632584,22797.0,24,21647,2021-07-01 13:56:54,525.9,-455.6
DJI_0171.jpg,Variety_45,2507734.516662,1139161.834461,460.4677894515892,Fill_040,2507718.6621732977,1139157.496234739,422.43614543568003,-15.854488702490926,-4.338226261083037,38.031644015909194,16.437305713217203,254.69687668166267,41.431762763157984,124.71085686603028,230.0139801843676,-12.5943,-10.5626,-18.322453358654418,-15.52166960748403,190.33,66.4,295.6331233183373,43.0259622598174,58.347329800679105,7.1109,-14.8196,10.590496821654927,-21.28912090230322,22028.0,24,21647,2021-07-01 13:56:54,555.4,-456.6
DJI_0171.jpg,Variety_45,2507734.516662,1139161.834461,460.4677894515892,Fill_041,2507717.8526094104,1139156.266151175,422.4976456888606,-16.664052589796484,-5.568309825146571,37.97014376272864,17.569767301371034,251.5228975972789,41.838123050474046,124.71085686603028,233.1879592687514,-14.0665,-10.5277,-20.327759496300274,-15.496703184557827,190.33,66.4,298.8071024027211,41.56879925677212,56.71745805260172,8.4662,-15.3955,12.569625288901113,-22.07074866582239,22133.0,24,21647,2021-07-01 13:56:54,584.9,-456.2
DJI_0171.jpg,Variety_45,2507734.516662,1139161.834461,460.4677894515892,Fill_042,2507717.0406107097,1139155.0377410129,422.46292852045417,-17.476051290519536,-6.796719987178221,38.004860931135056,18.751207195617496,248.74813375465897,42.37897150342246,124.71085686603028,235.9627231113713,-15.5386,-10.4957,-22.237602220278884,-15.438411982348745,190.33,66.4,301.5818662453411,40.13874276707577,55.1540111865489,9.8203,-15.974,14.488093700400448,-22.79772905762288,22569.0,24,21647,2021-07-01 13:56:54,613.9,-455.7
DJI_0171.jpg,Variety_45,2507734.516662,1139161.834461,460.4677894515892,Fill_219,2507722.8587147444,1139163.5778979235,422.6008866254021,-11.657947255764157,1.7434369234833866,37.86690282618713,11.78759120958749,278.5055045093409,39.65916837469292,124.71085686603028,206.2053523566894,-5.2053,-10.576,-7.826998768509442,-15.604731295057457,190.33,66.4,271.82449549065916,49.10915285638529,66.98773890619528,0.3753,-11.7816,0.5678415823643788,-17.2825824031244,22735.0,24,21647,2021-07-01 13:56:54,411.9,-458.4
DJI_0171.jpg,Variety_45,2507734.516662,1139161.834461,460.4677894515892,Fill_221,2507723.6870487784,1139164.7831314236,422.5901000078987,-10.829613221809268,2.948670423589647,37.87768944369054,11.223866526333003,285.23118124144435,39.50562665486531,124.71085686603028,199.47967562458592,-3.7429,-10.5814,-5.643386158883216,-15.608081177119862,190.33,66.4,265.0988187585557,49.894460210307535,68.80100275186648,-0.9589,-11.1828,-1.4501726838868272,-16.448417671061264,22921.0,24,21647,2021-07-01 13:56:54,383.4,-458.8
DJI_0172.jpg,Variety_28,2507729.787333,1139165.094101,460.51980823830627,12_Experiment2_21,2507728.564891742,1139157.8780942997,422.39917484406504,-1.2224412579089403,-7.216006700415164,38.120633394241224,7.318819257877225,189.61501393284965,38.81684950775389,124.71085686603028,295.0958429331806,-6.6279,3.1042,-9.863216854025524,4.655378860656239,190.35,66.4,0.734986067150345,55.531970928234394,55.532958855670245,7.3182,0.0939,10.867131405264063,0.14113256617352252,22569.0,24,21396,2021-07-01 13:56:56,437.4,-193.8
DJI_0172.jpg,Variety_33,2507729.787333,1139165.094101,460.51980823830627,13_Experiment2_21,2507727.6875640145,1139156.6415865677,422.4493199908544,-2.099768985528499,-8.452514432370663,38.07048824745186,8.709421910897515,193.9509799627748,39.05401522790444,124.71085686603028,290.7598769032555,-8.144,3.0871,-12.074665713733669,4.635917441116203,190.35,66.4,356.3990200372252,53.514134560418356,53.54288194540798,8.6922,-0.547,12.861233210255861,-0.8231739706967078,22942.0,24,21396,2021-07-01 13:56:56,467.0,-194.2
DJI_0172.jpg,Variety_38,2507729.787333,1139165.094101,460.51980823830627,36_Experiment2_21,2507726.8865138856,1139155.441879184,422.57078215363737,-2.900819114409387,-9.652221816126257,37.9490260846689,10.078697213540375,196.72730043517302,39.26459879200483,124.71085686603028,287.9835564308573,-9.5863,3.1117,-14.17689726346719,4.687585672228728,190.35,66.4,353.622699564827,51.526451582134456,51.63289513675419,10.0163,-1.1195,14.785511874274784,-1.6897410726928799,22258.0,24,21396,2021-07-01 13:56:56,495.6,-193.4
DJI_0172.jpg,Variety_39,2507729.787333,1139165.094101,460.51980823830627,37_Experiment2_21,2507726.038935528,1139154.2486570547,422.7556931068157,-3.7483974718488753,-10.845443945378065,37.76411513149054,11.474935205886817,199.06615026951863,39.46900720367531,124.71085686603028,285.64470659651164,-11.0498,3.0945,-16.30950370148077,4.6845144221717,190.35,66.4,351.2838497304814,49.498166876310364,49.72960746163165,11.3424,-1.7389,16.717567850489704,-2.636399790308763,21966.0,24,21396,2021-07-01 13:56:56,525.2,-192.9
DJI_0172.jpg,Variety_45,2507729.787333,1139165.094101,460.51980823830627,Fill_001,2507725.2259746455,1139153.0101534438,422.6017445531385,-4.561358354520053,-12.083947556326166,37.918063685167795,12.91618281778293,200.68014447395734,40.05755025229116,124.71085686603028,284.0307123920729,-12.5308,3.1314,-18.287194816823696,4.720963433402721,190.35,66.4,349.6698555260426,47.589410141640116,47.95998137110459,12.7068,-2.3161,18.526621416128712,-3.495381188820344,21987.0,24,21396,2021-07-01 13:56:56,553.3,-192.3
DJI_0172.jpg,Variety_45,2507729.787333,1139165.094101,460.51980823830627,Fill_002,2507724.4259994444,1139151.7627250217,422.5063634412042,-5.361333555541933,-13.33137597842142,38.01344479710207,14.369046000754942,201.90797200774819,40.63854658220613,124.71085686603028,282.8028848582821,-14.0118,3.1841,-20.233945201091156,4.788058927401567,190.35,66.4,348.44202799225184,45.69345551508534,46.21716376141629,14.0777,-2.879,20.321342662320994,-4.331105434438443,22216.0,24,21396,2021-07-01 13:56:56,581.6,-190.8
DJI_0172.jpg,Variety_45,2507729.787333,1139165.094101,460.51980823830627,Fill_003,2507723.5870672003,1139150.5420710326,422.43760418069775,-6.20026579964906,-14.552029967540875,38.08220405760852,15.817865600722035,203.07767370198138,41.236623746953875,124.71085686603028,281.6331831640489,-15.4929,3.1896,-22.13785931289926,4.787671303621713,190.35,66.4,347.2723262980186,43.84390316971032,44.55375429191143,15.4292,-3.485,22.055582445259276,-5.2287198823079475,22507.0,24,21396,2021-07-01 13:56:56,610.4,-191.1
DJI_0172.jpg,Variety_45,2507729.787333,1139165.094101,460.51980823830627,Fill_220,2507729.351915024,1139159.0829807979,422.5141345608619,-0.43541797576472163,-6.011120202252641,38.00567367744435,6.026869411190928,184.14300760822294,38.48057154689799,124.71085686603028,300.5678492578073,-5.1893,3.065,-7.7750940731099085,4.610688735720832,190.35,66.4,6.2069923917770495,57.38917319781245,57.446383099451914,5.9915,0.6516,8.958805852650906,0.9822289392524999,22652.0,24,21396,2021-07-01 13:56:56,409.7,-194.5
DJI_0172.jpg,Variety_45,2507729.787333,1139165.094101,460.51980823830627,Fill_222,2507730.1651884406,1139160.2663009614,422.5185133411038,0.3778554406017065,-4.827800038736314,38.001294897202456,4.842564191419115,175.524777798775,38.308600102485606,124.71085686603028,309.18607906725526,-3.7535,3.0597,-5.640976013485606,4.603278298682745,190.35,66.4,14.825222201224989,59.13785033036716,59.39488985055129,4.6814,1.2391,7.022914230392104,1.867569404429409,22694.0,24,21396,2021-07-01 13:56:56,381.8,-194.9
DJI_0172.jpg,Variety_10,2507729.787333,1139165.094101,460.51980823830627,11_Experiment2_21,2507722.0794804217,1139162.370795288,422.48326245476215,-7.707852578256279,-2.7233057122211903,38.03654578354411,8.174801855112364,250.54088322087685,38.905092218294456,124.71085686603028,234.16997364515345,-6.6278,-4.7854,-9.884445713403283,-7.170740254482534,190.35,66.4,299.80911677912314,54.27051913636086,60.84794099670356,4.0638,-7.0932,6.098310953033025,-10.563398973222128,22611.0,24,21396,2021-07-01 13:56:56,438.7,-347.1
DJI_0172.jpg,Variety_34,2507729.787333,1139165.094101,460.51980823830627,14_Experiment2_21,2507721.228124053,1139161.1164379343,422.53091789694395,-8.559208946768194,-3.9776630657725036,37.98889034136232,9.438318772919647,245.07461311983636,39.143807308785114,124.71085686603028,239.63624374619394,-8.1437,-4.771,-12.099405312547882,-7.1582616378336255,190.35,66.4,305.27538688016364,52.447401276185396,58.92641024702291,5.4507,-7.7053,8.16515246592686,-11.465777286550276,22320.0,24,21396,2021-07-01 13:56:56,468.3,-346.9
DJI_0172.jpg,Variety_37,2507729.787333,1139165.094101,460.51980823830627,35_Experiment2_21,2507720.4335591816,1139159.96325878,422.45185315931167,-9.353773818351328,-5.130842220038176,38.0679550789946,10.668581280179716,241.25383186280092,39.53464089160482,124.71085686603028,243.45702500322938,-9.5441,-4.7675,-14.074641638767051,-7.13836171313886,190.35,66.4,309.0961681371991,50.74442036460054,57.218288202985335,6.7279,-8.2798,10.022612834011472,-12.27074876989421,22548.0,24,21396,2021-07-01 13:56:56,495.1,-346.2
DJI_0172.jpg,Variety_36,2507729.787333,1139165.094101,460.51980823830627,38_Experiment2_21,2507719.56759582,1139158.7061941794,422.44995013150304,-10.219737180043012,-6.387906820746139,38.069858106803224,12.051903649618534,237.99231449482838,39.93197312745539,124.71085686603028,246.71854237120192,-11.0706,-4.7635,-16.21427155177869,-7.132081371480318,190.35,66.4,312.3576855051716,48.83359916481117,55.38775687351934,8.1201,-8.9058,12.040459445547349,-13.166607854272,22694.0,24,21396,2021-07-01 13:56:56,524.8,-346.0
DJI_0172.jpg,Variety_45,2507729.787333,1139165.094101,460.51980823830627,Fill_040,2507718.6621732977,1139157.496234739,422.43614543568003,-11.125159702263772,-7.5978662611451,38.083662802626236,13.472072970523904,235.66909366340863,40.39631323013596,124.71085686603028,249.04176320262167,-12.5808,-4.8188,-18.28078501781394,-7.21142371341282,190.35,66.4,314.68090633659136,46.91879716393808,53.67834063153512,9.473,-9.5791,13.968376068195502,-14.118601203829384,21924.0,24,21396,2021-07-01 13:56:56,554.2,-347.0
DJI_0172.jpg,Variety_45,2507729.787333,1139165.094101,460.51980823830627,Fill_041,2507717.8526094104,1139156.266151175,422.4976456888606,-11.93472358956933,-8.827949825208634,38.02216254944568,14.844875387682572,233.5101798317696,40.81733908784713,124.71085686603028,251.2006770342607,-14.0529,-4.7838,-20.284191470272877,-7.171051125302833,190.35,66.4,316.8398201682304,45.07298859512973,51.972715080682846,10.8285,-10.1545,15.896657714941735,-14.952879029010328,22049.0,24,21396,2021-07-01 13:56:56,583.4,-346.2
DJI_0172.jpg,Variety_45,2507729.787333,1139165.094101,460.51980823830627,Fill_042,2507717.0406107097,1139155.0377410129,422.46292852045417,-12.746722290292382,-10.056359987240285,38.0568797178521,16.236049560739957,231.72878722451244,41.375541074381935,124.71085686603028,252.98206964151785,-15.5251,-4.7518,-22.192740113127247,-7.117144891238421,190.35,66.4,318.62121277548755,43.295650476863,50.35298696855218,12.1828,-10.7326,17.75095148979495,-15.749232777287475,22528.0,24,21396,2021-07-01 13:56:56,612.1,-345.5
DJI_0172.jpg,Variety_45,2507729.787333,1139165.094101,460.51980823830627,Fill_219,2507722.8587147444,1139163.5778979235,422.6008866254021,-6.928618255537003,-1.5162030765786767,37.91892161290417,7.092575181158622,257.656431570781,38.57653741571369,124.71085686603028,227.05442529524925,-5.1918,-4.8322,-7.7963719004019865,-7.262347072114999,190.35,66.4,292.693568429219,55.805486485210714,62.708080055789864,2.7363,-6.5435,4.127415794991225,-9.790851476053675,22600.5,24,21396,2021-07-01 13:56:56,411.1,-348.4
DJI_0172.jpg,Variety_45,2507729.787333,1139165.094101,460.51980823830627,Fill_221,2507723.6870487784,1139164.7831314236,422.5901000078987,-6.100284221582115,-0.3109695764724165,37.929708230407584,6.108205109651701,267.0818023395034,38.41839320046355,124.71085686603028,217.6290545265269,-3.7293,-4.8376,-5.615349931112172,-7.268330512481172,190.35,66.4,283.26819766049664,57.25162507050766,64.61524669270322,1.4019,-5.9452,2.1167156623343857,-8.908206741160475,22777.0,24,21396,2021-07-01 13:56:56,382.6,-348.8
DJI_0173.jpg,Variety_28,2507724.552259,1139168.709486,460.55098195586606,12_Experiment2_21,2507728.564891742,1139157.8780942997,422.39917484406504,4.012632742058486,-10.831391700310633,38.15180711180102,11.550769138381993,159.67218283828595,39.862020189451876,124.71085686603028,325.0386740277443,-6.6189,9.4663,-9.842195126831298,13.93492303068677,190.37,66.4,30.697817161714056,49.555886002776745,52.30215232659138,9.9322,5.8968,14.592122141232176,8.78619582245492,22049.0,25,21180,2021-07-01 13:56:58,437.5,-69.5
DJI_0173.jpg,Variety_33,2507724.552259,1139168.709486,460.55098195586606,13_Experiment2_21,2507727.6875640145,1139156.6415865677,422.4493199908544,3.135305014438927,-12.067899432266131,38.10166196501166,12.468533764675584,165.43622994628566,40.0899111839484,124.71085686603028,319.2746269197446,-8.1349,9.4492,-12.051989142464288,13.928324702532253,190.37,66.4,24.93377005371434,48.27963531172748,50.287750887448006,11.3064,5.2564,16.527885101200958,7.854786547120581,22382.0,25,21180,2021-07-01 13:56:58,467.3,-69.7
DJI_0173.jpg,Variety_38,2507724.552259,1139168.709486,460.55098195586606,36_Experiment2_21,2507726.8865138856,1139155.441879184,422.57078215363737,2.334254885558039,-13.267606816021726,37.9801998022287,13.471382130104457,170.02170567160692,40.29855721378261,124.71085686603028,314.68915119442335,-9.5772,9.4739,-14.152823107240094,14.006210194249228,190.37,66.4,20.34829432839308,46.87066503185601,48.35361947017245,12.6307,4.6844,18.39506817026126,7.03123387471444,21652.0,25,21180,2021-07-01 13:56:58,496.0,-68.4
DJI_0173.jpg,Variety_39,2507724.552259,1139168.709486,460.55098195586606,37_Experiment2_21,2507726.038935528,1139154.2486570547,422.7556931068157,1.4866765281185508,-14.460828945273533,37.79528884905034,14.537048561648252,174.1302064493492,40.494563092677865,124.71085686603028,310.58065041668107,-11.0408,9.4566,-16.284195688247774,14.047340097224657,190.37,66.4,16.239793550650802,45.36196205297896,46.409466931594004,13.957,4.0654,20.26812067870828,6.139339696218608,21359.0,25,21180,2021-07-01 13:56:58,525.8,-67.2
DJI_0173.jpg,Variety_45,2507724.552259,1139168.709486,460.55098195586606,Fill_001,2507725.2259746455,1139153.0101534438,422.6017445531385,0.6737156454473734,-15.699332556221634,37.94923740272759,15.713781705298095,177.54273671054546,41.07392792186231,124.71085686603028,307.1681201554848,-12.5218,9.4936,-18.260917957576098,14.045182061148948,190.37,66.4,12.82726328945455,43.906839584504795,44.62502479646139,15.3216,3.4887,21.985867818065447,5.252477705647586,21401.0,25,21180,2021-07-01 13:56:58,554.2,-66.8
DJI_0173.jpg,Variety_45,2507724.552259,1139168.709486,460.55098195586606,Fill_002,2507724.4259994444,1139151.7627250217,422.5063634412042,-0.12625955557450652,-16.946760978316888,38.04461851466186,16.94723131167973,180.4268665747161,41.64854915909713,124.71085686603028,304.2839902913142,-14.0027,9.5463,-20.206639792177587,14.086048600168409,190.37,66.4,9.943133425283918,42.38909655291231,42.862953985710426,16.6927,2.9263,23.690251308976,4.398392274731165,21610.0,25,21180,2021-07-01 13:56:58,582.9,-65.4
